"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"gy-evac.nlogo"
"pop"
"11/21/2024 20:56:27:702 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","over-break-p","terminate-evac-distance-km","initial-people","max-walking-distance-km","warning-interval-time-mins","evacuation-probability","tick-time-in-mins","[step]","ticks","get-no-active-cars","get-no-walking","get-no-evacuating","get-no-evacuated","get-no-in-cars","get-avg-no-people-per-car"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3265","3265","1610","0","2481","10423","2481","1.5409937888198757"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3266","3266","1608","0","2478","10426","2478","1.541044776119403"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3267","3267","1608","0","2478","10426","2478","1.541044776119403"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3268","3268","1607","0","2477","10427","2477","1.5413814561294337"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3269","3269","1607","0","2477","10427","2477","1.5413814561294337"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3270","3270","1606","0","2475","10429","2475","1.5410958904109588"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3271","3271","1605","0","2474","10430","2474","1.5414330218068535"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3272","3272","1604","0","2473","10431","2473","1.5417705735660847"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3273","3273","1603","0","2470","10434","2470","1.5408608858390518"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3274","3274","1601","0","2470","10434","2470","1.542785758900687"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3275","3275","1601","0","2470","10434","2470","1.542785758900687"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3276","3276","1601","0","2470","10434","2470","1.542785758900687"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3277","3277","1601","0","2470","10434","2470","1.542785758900687"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3278","3278","1599","0","2468","10436","2468","1.543464665415885"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3279","3279","1599","0","2468","10436","2468","1.543464665415885"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3280","3280","1599","0","2468","10436","2468","1.543464665415885"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3281","3281","1598","0","2466","10438","2466","1.5431789737171464"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3282","3282","1597","0","2462","10442","2462","1.5416405760801504"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3283","3283","1597","0","2462","10442","2462","1.5416405760801504"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3284","3284","1596","0","2457","10447","2457","1.5394736842105263"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3285","3285","1596","0","2457","10447","2457","1.5394736842105263"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3286","3286","1596","0","2457","10447","2457","1.5394736842105263"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3287","3287","1595","0","2455","10449","2455","1.5391849529780564"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3288","3288","1594","0","2455","10449","2455","1.540150564617315"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3289","3289","1593","0","2454","10450","2454","1.5404896421845575"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3290","3290","1592","0","2453","10451","2453","1.5408291457286432"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3291","3291","1592","0","2453","10451","2453","1.5408291457286432"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3292","3292","1592","0","2453","10451","2453","1.5408291457286432"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3293","3293","1592","0","2453","10451","2453","1.5408291457286432"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3294","3294","1590","0","2449","10455","2449","1.540251572327044"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3295","3295","1590","0","2449","10455","2449","1.540251572327044"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3296","3296","1590","0","2449","10455","2449","1.540251572327044"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3297","3297","1589","0","2448","10456","2448","1.540591567023285"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3298","3298","1589","0","2448","10456","2448","1.540591567023285"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3299","3299","1589","0","2448","10456","2448","1.540591567023285"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3300","3300","1589","0","2448","10456","2448","1.540591567023285"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3301","3301","1589","0","2448","10456","2448","1.540591567023285"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3302","3302","1588","0","2446","10458","2446","1.5403022670025188"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3303","3303","1588","0","2446","10458","2446","1.5403022670025188"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3304","3304","1588","0","2446","10458","2446","1.5403022670025188"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3305","3305","1587","0","2443","10461","2443","1.5393824826717075"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3306","3306","1587","0","2443","10461","2443","1.5393824826717075"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3307","3307","1587","0","2443","10461","2443","1.5393824826717075"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3308","3308","1587","0","2443","10461","2443","1.5393824826717075"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3309","3309","1587","0","2443","10461","2443","1.5393824826717075"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3310","3310","1585","0","2438","10466","2438","1.5381703470031545"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3311","3311","1585","0","2438","10466","2438","1.5381703470031545"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3312","3312","1585","0","2438","10466","2438","1.5381703470031545"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3313","3313","1583","0","2433","10471","2433","1.5369551484523059"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3314","3314","1583","0","2433","10471","2433","1.5369551484523059"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3315","3315","1583","0","2433","10471","2433","1.5369551484523059"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3316","3316","1582","0","2431","10473","2431","1.5366624525916561"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3317","3317","1582","0","2431","10473","2431","1.5366624525916561"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3318","3318","1582","0","2431","10473","2431","1.5366624525916561"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3319","3319","1582","0","2431","10473","2431","1.5366624525916561"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3320","3320","1581","0","2426","10478","2426","1.534471853257432"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3321","3321","1581","0","2426","10478","2426","1.534471853257432"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3322","3322","1581","0","2426","10478","2426","1.534471853257432"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3323","3323","1581","0","2426","10478","2426","1.534471853257432"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3324","3324","1581","0","2426","10478","2426","1.534471853257432"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3325","3325","1581","0","2426","10478","2426","1.534471853257432"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3326","3326","1581","0","2426","10478","2426","1.534471853257432"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3327","3327","1581","0","2426","10478","2426","1.534471853257432"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3328","3328","1581","0","2426","10478","2426","1.534471853257432"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3329","3329","1580","0","2424","10480","2424","1.5341772151898734"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3330","3330","1580","0","2424","10480","2424","1.5341772151898734"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3331","3331","1580","0","2424","10480","2424","1.5341772151898734"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3332","3332","1580","0","2424","10480","2424","1.5341772151898734"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3333","3333","1580","0","2424","10480","2424","1.5341772151898734"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3334","3334","1580","0","2424","10480","2424","1.5341772151898734"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3335","3335","1580","0","2424","10480","2424","1.5341772151898734"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3336","3336","1580","0","2424","10480","2424","1.5341772151898734"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3337","3337","1580","0","2424","10480","2424","1.5341772151898734"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3338","3338","1580","0","2424","10480","2424","1.5341772151898734"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3339","3339","1580","0","2424","10480","2424","1.5341772151898734"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3340","3340","1579","0","2420","10484","2420","1.532615579480684"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3341","3341","1577","0","2417","10487","2417","1.5326569435637285"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3342","3342","1577","0","2417","10487","2417","1.5326569435637285"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3343","3343","1576","0","2415","10489","2415","1.5323604060913705"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3344","3344","1576","0","2415","10489","2415","1.5323604060913705"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3345","3345","1575","0","2412","10492","2412","1.5314285714285714"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3346","3346","1575","0","2412","10492","2412","1.5314285714285714"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3347","3347","1575","0","2412","10492","2412","1.5314285714285714"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3348","3348","1575","0","2412","10492","2412","1.5314285714285714"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3349","3349","1575","0","2412","10492","2412","1.5314285714285714"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3350","3350","1575","0","2412","10492","2412","1.5314285714285714"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3351","3351","1575","0","2412","10492","2412","1.5314285714285714"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3352","3352","1575","0","2412","10492","2412","1.5314285714285714"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3353","3353","1575","0","2412","10492","2412","1.5314285714285714"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3354","3354","1575","0","2412","10492","2412","1.5314285714285714"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3355","3355","1575","0","2412","10492","2412","1.5314285714285714"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3356","3356","1575","0","2412","10492","2412","1.5314285714285714"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3357","3357","1574","0","2411","10493","2411","1.531766200762389"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3358","3358","1574","0","2411","10493","2411","1.531766200762389"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3359","3359","1574","0","2411","10493","2411","1.531766200762389"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3360","3360","1574","0","2411","10493","2411","1.531766200762389"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3361","3361","1575","0","2412","10493","2412","1.5314285714285714"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3362","3362","1575","0","2412","10493","2412","1.5314285714285714"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3363","3363","1575","0","2412","10493","2412","1.5314285714285714"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3364","3364","1574","0","2410","10495","2410","1.531130876747141"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3365","3365","1574","0","2410","10495","2410","1.531130876747141"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3366","3366","1573","0","2407","10498","2407","1.530197075651621"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3367","3367","1573","0","2407","10498","2407","1.530197075651621"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3368","3368","1572","0","2405","10500","2405","1.5298982188295165"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3369","3369","1572","0","2405","10500","2405","1.5298982188295165"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3370","3370","1572","0","2405","10500","2405","1.5298982188295165"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3371","3371","1572","0","2405","10500","2405","1.5298982188295165"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3372","3372","1571","0","2404","10501","2404","1.5302355187778485"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3373","3373","1571","0","2404","10501","2404","1.5302355187778485"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3374","3374","1571","0","2404","10501","2404","1.5302355187778485"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3375","3375","1570","0","2401","10504","2401","1.5292993630573248"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3376","3376","1568","0","2396","10509","2396","1.528061224489796"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3377","3377","1568","0","2396","10509","2396","1.528061224489796"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3378","3378","1568","0","2396","10509","2396","1.528061224489796"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3379","3379","1568","0","2396","10509","2396","1.528061224489796"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3380","3380","1568","0","2396","10509","2396","1.528061224489796"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3381","3381","1567","0","2394","10511","2394","1.5277600510529674"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3382","3382","1567","0","2394","10511","2394","1.5277600510529674"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3383","3383","1567","0","2394","10511","2394","1.5277600510529674"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3384","3384","1566","0","2393","10512","2393","1.5280970625798211"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3385","3385","1565","0","2391","10514","2391","1.5277955271565495"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3386","3386","1565","0","2391","10514","2391","1.5277955271565495"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3387","3387","1565","0","2391","10514","2391","1.5277955271565495"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3388","3388","1565","0","2391","10514","2391","1.5277955271565495"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3389","3389","1565","0","2391","10514","2391","1.5277955271565495"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3390","3390","1565","0","2391","10514","2391","1.5277955271565495"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3391","3391","1565","0","2391","10514","2391","1.5277955271565495"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3392","3392","1565","0","2391","10514","2391","1.5277955271565495"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3393","3393","1565","0","2391","10514","2391","1.5277955271565495"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3394","3394","1565","0","2391","10514","2391","1.5277955271565495"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3395","3395","1564","0","2388","10517","2388","1.526854219948849"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3396","3396","1564","0","2388","10517","2388","1.526854219948849"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3397","3397","1564","0","2388","10517","2388","1.526854219948849"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3398","3398","1564","0","2388","10517","2388","1.526854219948849"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3399","3399","1564","0","2388","10517","2388","1.526854219948849"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3400","3400","1564","0","2388","10517","2388","1.526854219948849"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3401","3401","1563","0","2386","10519","2386","1.526551503518874"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3402","3402","1563","0","2386","10519","2386","1.526551503518874"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3403","3403","1563","0","2386","10519","2386","1.526551503518874"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3404","3404","1562","0","2382","10523","2382","1.524967989756722"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3405","3405","1562","0","2382","10523","2382","1.524967989756722"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3406","3406","1562","0","2382","10523","2382","1.524967989756722"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3407","3407","1562","0","2382","10523","2382","1.524967989756722"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3408","3408","1562","0","2382","10523","2382","1.524967989756722"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3409","3409","1561","0","2378","10527","2378","1.5233824471492632"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3410","3410","1561","0","2378","10527","2378","1.5233824471492632"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3411","3411","1560","0","2376","10529","2376","1.523076923076923"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3412","3412","1560","0","2376","10529","2376","1.523076923076923"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3413","3413","1560","0","2376","10529","2376","1.523076923076923"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3414","3414","1560","0","2376","10529","2376","1.523076923076923"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3415","3415","1560","0","2376","10529","2376","1.523076923076923"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3416","3416","1560","0","2376","10529","2376","1.523076923076923"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3417","3417","1560","0","2376","10529","2376","1.523076923076923"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3418","3418","1558","0","2372","10533","2372","1.5224646983311938"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3419","3419","1558","0","2372","10533","2372","1.5224646983311938"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3420","3420","1557","0","2369","10536","2369","1.5215157353885678"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3421","3421","1556","0","2367","10538","2367","1.5212082262210798"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3422","3422","1556","0","2367","10538","2367","1.5212082262210798"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3423","3423","1556","0","2367","10538","2367","1.5212082262210798"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3424","3424","1556","0","2367","10538","2367","1.5212082262210798"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3425","3425","1556","0","2367","10538","2367","1.5212082262210798"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3426","3426","1556","0","2367","10538","2367","1.5212082262210798"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3427","3427","1556","0","2367","10538","2367","1.5212082262210798"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3428","3428","1556","0","2367","10538","2367","1.5212082262210798"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3429","3429","1556","0","2367","10538","2367","1.5212082262210798"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3430","3430","1556","0","2367","10538","2367","1.5212082262210798"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3431","3431","1555","0","2364","10541","2364","1.520257234726688"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3432","3432","1555","0","2364","10541","2364","1.520257234726688"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3433","3433","1555","0","2364","10541","2364","1.520257234726688"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3434","3434","1554","0","2363","10542","2363","1.5205920205920207"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3435","3435","1554","0","2363","10542","2363","1.5205920205920207"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3436","3436","1553","0","2362","10543","2362","1.520927237604636"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3437","3437","1553","0","2362","10543","2362","1.520927237604636"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3438","3438","1553","0","2362","10543","2362","1.520927237604636"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3439","3439","1552","0","2361","10544","2361","1.521262886597938"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3440","3440","1552","0","2361","10544","2361","1.521262886597938"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3441","3441","1552","0","2361","10544","2361","1.521262886597938"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3442","3442","1552","0","2361","10544","2361","1.521262886597938"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3443","3443","1552","0","2361","10544","2361","1.521262886597938"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3444","3444","1552","0","2361","10544","2361","1.521262886597938"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3445","3445","1552","0","2361","10544","2361","1.521262886597938"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3446","3446","1552","0","2361","10544","2361","1.521262886597938"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3447","3447","1552","0","2361","10544","2361","1.521262886597938"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3448","3448","1552","0","2361","10544","2361","1.521262886597938"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3449","3449","1552","0","2361","10544","2361","1.521262886597938"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3450","3450","1552","0","2361","10544","2361","1.521262886597938"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3451","3451","1551","0","2357","10548","2357","1.5196647324306898"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3452","3452","1550","0","2356","10549","2356","1.52"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3453","3453","1550","0","2356","10549","2356","1.52"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3454","3454","1550","0","2356","10549","2356","1.52"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3455","3455","1550","0","2356","10549","2356","1.52"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3456","3456","1549","0","2353","10552","2353","1.5190445448676566"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3457","3457","1549","0","2353","10552","2353","1.5190445448676566"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3458","3458","1549","0","2353","10552","2353","1.5190445448676566"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3459","3459","1547","0","2350","10555","2350","1.5190691661279896"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3460","3460","1547","0","2350","10555","2350","1.5190691661279896"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3461","3461","1546","0","2348","10557","2348","1.51875808538163"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3462","3462","1546","0","2348","10557","2348","1.51875808538163"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3463","3463","1546","0","2348","10557","2348","1.51875808538163"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3464","3464","1546","0","2348","10557","2348","1.51875808538163"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3465","3465","1546","0","2348","10557","2348","1.51875808538163"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3466","3466","1546","0","2348","10557","2348","1.51875808538163"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3467","3467","1546","0","2348","10557","2348","1.51875808538163"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3468","3468","1545","0","2344","10561","2344","1.5171521035598705"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3469","3469","1545","0","2344","10561","2344","1.5171521035598705"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3470","3470","1545","0","2344","10561","2344","1.5171521035598705"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3471","3471","1545","0","2344","10561","2344","1.5171521035598705"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3472","3472","1545","0","2344","10561","2344","1.5171521035598705"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3473","3473","1544","0","2343","10562","2343","1.5174870466321244"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3474","3474","1544","0","2343","10562","2343","1.5174870466321244"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3475","3475","1544","0","2343","10562","2343","1.5174870466321244"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3476","3476","1544","0","2343","10562","2343","1.5174870466321244"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3477","3477","1544","0","2343","10562","2343","1.5174870466321244"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3478","3478","1544","0","2343","10562","2343","1.5174870466321244"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3479","3479","1544","0","2343","10562","2343","1.5174870466321244"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3480","3480","1544","0","2343","10562","2343","1.5174870466321244"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3481","3481","1543","0","2338","10567","2338","1.5152300712896953"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3482","3482","1543","0","2338","10567","2338","1.5152300712896953"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3483","3483","1543","0","2338","10567","2338","1.5152300712896953"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3484","3484","1542","0","2337","10568","2337","1.5155642023346303"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3485","3485","1541","0","2336","10569","2336","1.5158987670343933"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3486","3486","1540","0","2333","10572","2333","1.514935064935065"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3487","3487","1540","0","2333","10572","2333","1.514935064935065"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3488","3488","1540","0","2333","10572","2333","1.514935064935065"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3489","3489","1540","0","2333","10572","2333","1.514935064935065"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3490","3490","1539","0","2332","10573","2332","1.5152696556205327"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3491","3491","1538","0","2331","10574","2331","1.5156046814044213"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3492","3492","1537","0","2330","10575","2330","1.5159401431359791"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3493","3493","1537","0","2330","10575","2330","1.5159401431359791"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3494","3494","1537","0","2330","10575","2330","1.5159401431359791"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3495","3495","1537","0","2330","10575","2330","1.5159401431359791"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3496","3496","1536","0","2328","10577","2328","1.515625"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3497","3497","1536","0","2328","10577","2328","1.515625"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3498","3498","1536","0","2328","10577","2328","1.515625"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3499","3499","1536","0","2328","10577","2328","1.515625"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3500","3500","1536","0","2328","10577","2328","1.515625"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3501","3501","1536","0","2328","10577","2328","1.515625"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3502","3502","1536","0","2328","10577","2328","1.515625"
"1","0.06","0.3","15000","0.3","30","0.3","0.25","3503","3503","1536","0","2328","10577","2328","1.515625"
